cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
point_10902,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 4]: Neural progenitor cell from embryonic mouse tissue characterized by a round, hyperchromatic nucleus and scant cytoplasm, located in densely cellular regions; these cells are essential for neurogenesis during embryonic CNS formation."
point_11168,Mesenchyme,0,Embryo,0,mouse,Visium HD,[Image 5]: This mesenchyme cell from mouse embryonic tissue is spindle-shaped with an elongated nucleus and poorly defined cell borders. Such cells generate diverse connective tissues and support organ morphogenesis during embryonic development.
point_11257,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 6]: Mesenchyme cell from mouse embryo displaying a loosely arranged, irregular shape with a large euchromatic nucleus and abundant pale cytoplasm, indicative of their multipotent nature supporting connective tissue and organogenesis."
point_11373,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 7]: No visible neural progenitor cell is present in this tissue patch; the image appears to lack identifiable cellular structures, possibly indicating a region devoid of cells or out of focus."
point_11459,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 8]: No identifiable neural progenitor cell or cellular morphology is observed, as the tissue patch appears largely acellular or possibly an artifact in the section."
point_11589,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 9]: No mesenchyme cell or distinct cellular features are visible; the patch presents as empty space or sectioning artifact, lacking discernible histological structures."
point_11604,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 10]: The image does not show a visible mesenchyme cell or any recognizable cellular morphology, suggesting the region may be an artifact or acellular portion of the tissue section."
point_11608,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 1]: This neural progenitor cell from a non-cancerous mouse embryo appears small and morphologically simple with a high nuclear-to-cytoplasmic ratio. The cell exhibits a round to oval shape, featuring a relatively large nucleus and sparse cytoplasm, characteristic of undifferentiated, proliferative progenitor states responsible for generating major neural lineages during embryogenesis."
point_11744,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 2]: This neural progenitor cell in the mouse embryo shows an oval shape, prominent euchromatic nucleus, and scant basophilic cytoplasm. The cell is situated within a densely packed neuroepithelial region, reflecting its active role in neurogenesis and tissue stratification during embryonic development."
point_11761,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 3]: The neural progenitor cell displays a rounded contour with a large, centrally located nucleus and limited cytoplasm. Its close proximity to similar cells and high nuclear-to-cytoplasmic ratio support its identity as a proliferative precursor involved in embryonic neural tissue expansion."
point_11941,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 4]: This neural progenitor cell is ovoid with a prominent nucleus and condensed chromatin, surrounded by similar undifferentiated cells. The morphologic features support its function as a rapidly dividing neural precursor contributing to embryonic neurodevelopment."
point_11977,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 5]: The neural progenitor cell is round to oval, characterized by a large nucleus with fine chromatin and a thin rim of cytoplasm. Its placement among densely packed cells enables effective proliferation and differentiation needed for embryonic nervous system formation."
point_12038,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 6]: This neural progenitor cell is typified by a rounded shape, high nuclear-to-cytoplasmic ratio, and lightly stained euchromatic nucleus, demonstrating active proliferation and sustained neurogenic capacity in the developing mouse embryo."
point_12184,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 7]: The neural progenitor cell shows an ovoid profile with a strikingly prominent nucleus and minimal cytoplasm, hallmarks of its undifferentiated, multipotent state essential for generating neurons and glia during embryogenesis."
point_12263,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 8]: This neural progenitor cell is round, exhibiting a large, euchromatic nucleus and slender cytoplasmic rim. Its morphology supports rapid cell cycling and neurogenic commitment characteristic of progenitors in developing neural tissue."
point_12293,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 9]: The neural progenitor cell appears rounded, with a dominant nucleus, finely dispersed chromatin, and minimal basophilic cytoplasm, indicative of its active participation in neurogenesis within the embryonic brain."
point_1246,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 10]: This mesenchymal cell from the non-cancerous mouse embryo displays a spindle-shaped, elongated morphology with an oval nucleus, supporting its migratory and multipotent character fundamental for forming connective tissues and supporting organogenesis during development."
point_13902,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 1]: This single cell is a mesenchyme cell from a non-cancerous mouse embryo, as visualized by Visium HD spatial transcriptomics. The cell shows an elongated, spindle-shaped morphology with an oval nucleus and scant cytoplasm. These features support its function as a multipotent progenitor, contributing to the formation of connective and supportive tissues during embryonic development."
point_13933,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 2]: This neural progenitor cell, imaged from a non-cancerous mouse embryo with Visium HD, displays a round to oval shape and a relatively large, euchromatic nucleus with prominent nucleoli, indicative of high mitotic activity. Its morphology is consistent with its role in generating and differentiating into various neural lineages during embryogenesis."
point_13945,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 3]: This neural progenitor cell in the mouse embryo demonstrates a compact, rounded shape and a prominent nucleus with fine chromatin, supporting its identity as an actively dividing precursor. Its morphology reflects its essential function in neurogenesis and early brain tissue development."
point_1406,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 4]: The mesenchyme cell here presents as a stellate or spindle-shaped cell with a faint, elongated nucleus embedded within an abundant, lightly stained extracellular matrix. Characteristic of embryonic connective tissue, this cell morphology allows for migration and differentiation during organogenesis."
point_14121,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 5]: This mesenchyme cell, situated in the non-cancerous mouse embryo, exhibits an elongated, fusiform structure with a lightly stained cytoplasm and an oval nucleus, a typical trait aiding its migratory capacity and role as a progenitor for multiple tissue types during development."
point_14401,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 6]: The mesenchyme cell is characterized by its irregular, elongated profile and pale cytoplasm, with a centrally placed oval nucleus. Such morphology supports the cell’s adaptive and migratory properties, allowing it to contribute to the embryonic connective tissue and organ framework."
point_14475,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 7]: This embryonic mesenchyme cell appears spindle-shaped with a delicate nucleus and scant cytoplasm, set within a fibrous matrix. Its flexible shape underlies its function in producing extracellular matrix components and differentiating into various connective tissue lineages."
point_14579,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 8]: This single mesenchyme cell from the mouse embryo shows an elongated, irregular outline and a central nucleus, surrounded by a lightly stained, ECM-rich background. These features facilitate its role in embryonic tissue remodeling and organ formation."
point_1458,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 9]: The mesenchyme cell here has a stellate or spindle-shaped appearance and an oval, euchromatic nucleus, consistent with a multipotent progenitor that is actively participating in extracellular matrix synthesis and embryonic tissue architecture."
point_14704,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 10]: This mesenchyme cell in the mouse embryo possesses a spindle-like shape with a centrally located, oval nucleus and scarce cytoplasm. Its morphology reflects its critical role as a migratory and differentiating progenitor within the dynamic embryonic environment."
point_15736,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous neural progenitor cell from a mouse embryo displays an elongated, spindle-shaped morphology with a moderately sized, oval nucleus and sparse cytoplasm. As a progenitor, it actively proliferates and differentiates into various neural lineages, playing a critical role in central nervous system development."
point_15781,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 2]: The neural progenitor cell exhibits a round to oval shape with a relatively large, dense nucleus and scant cytoplasm, characteristic of a highly proliferative, undifferentiated cell destined to generate neurons and glia during embryonic neurodevelopment."
point_15824,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 3]: This mesenchyme cell in the mouse embryo is irregularly shaped with an elongated nucleus and dispersed, lightly stained cytoplasm. Mesenchymal morphology enables migration and differentiation into diverse tissues, underpinning structural and connective development during embryogenesis."
point_15851,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 4]: The neural progenitor cell here appears elongated with a prominent, centrally located nucleus and minimal cytoplasm, consistent with an actively dividing, migratory progenitor responsible for forming early neural structures."
point_15862,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 5]: This neural progenitor cell displays a rounded to slightly oval morphology, a large, basophilic nucleus, and limited cytoplasmic volume typical of undifferentiated neural precursors crucial for central nervous system development."
point_16050,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 6]: The neural progenitor cell is characterized by a spherical or slightly oval profile, a large, euchromatic nucleus, and condensed cytoplasm, indicative of its high proliferative capacity as a precursor in neural tissue formation."
point_16164,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 7]: This neural progenitor cell has an elongated-oval shape with a dark-staining, prominent nucleus and scant, lightly stained cytoplasm, supporting its role as a migratory and actively dividing precursor during embryonic neurogenesis."
point_16253,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 8]: The neural progenitor cell shows a broadly oval outline, a large, lightly granulated nucleus, and a narrow rim of cytoplasm, reflecting its function in rapid proliferation and differentiation within the developing mouse embryo brain."
point_16302,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 9]: This neural progenitor cell is poorly defined but shows a typical progenitor oval outline and minimal cytoplasmic detail, with function directed toward central nervous system growth during embryogenesis."
point_16305,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 10]: The neural progenitor cell presents as a spindle-shaped cell with an elongated, densely stained nucleus, matching the active phenotype of dividing precursors central to early brain and spinal cord patterning."
point_16408,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous neural progenitor cell from the mouse embryo exhibits an elongated, oval shape with a large, basophilic nucleus and scant cytoplasm. These cells play a critical role in neurogenesis, serving as precursors for various neural lineages during embryonic brain development."
point_16474,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 2]: The non-cancerous mesenchyme cell in this mouse embryo tissue section is spindle-shaped with an elongated nucleus and minimal cytoplasm, embedded within a loose extracellular matrix. Mesenchymal cells are key for supporting structural tissue formation and differentiating into connective tissue, bone, and cartilage."
point_16864,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 3]: This image highlights a neural progenitor cell in the mouse embryo, displaying an elongated, fusiform morphology with a dense, dark-staining nucleus. Neural progenitor cells drive early brain development through proliferation and differentiation into neurons and glial cells."
point_16954,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 4]: The mesenchyme cell visualized here is stellate to spindle-shaped, with an oval, lightly staining nucleus and poorly defined cytoplasmic borders. Situated within the embryonic stroma, these cells provide support and have the capacity to differentiate into multiple connective tissue types."
point_16990,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 5]: This non-cancerous neural progenitor cell from the embryonic mouse shows a rounded, euchromatic nucleus and thin rim of cytoplasm, supported by surrounding neuroepithelial tissue. Its highly proliferative nature supports sustained neural tissue expansion during development."
point_17052,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 6]: The embryonic mesenchyme cell in this patch is elongated and spindle-shaped with a pale, oval nucleus. Loosely arranged among ECM fibers, mesenchyme cells contribute to organ scaffold formation and give rise to diverse connective tissue lineages."
point_17053,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 7]: The mesenchyme cell depicted is irregularly shaped with an elongated nucleus and faint cytoplasmic outline, situated within loose, developing stroma. These multipotent cells are pivotal for generating connective tissue and supporting embryonic organogenesis."
point_17056,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 8]: This mouse embryonic mesenchyme cell displays a rounded to oval morphology, pale cytoplasm, and centrally placed nucleus within a loosely packed extracellular matrix. It plays a central role in tissue remodeling and differentiation during development."
point_17068,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 9]: The visualized mesenchyme cell is elongated and spindle-like with a lightly stained nucleus, found within a lax, developing connective tissue network. Mesenchymal cells support structural morphogenesis and secrete extracellular matrix proteins."
point_17079,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 10]: This non-cancerous mesenchyme cell from embryonic mouse tissue is fusiform and loosely arranged among immature connective tissue fibers, featuring a lightly staining, oval nucleus. Such cells are crucial for embryonic tissue architecture and differentiation."
point_17179,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 1]: This single non-cancerous mesenchyme cell from the mouse embryo displays an elongated to spindle-shaped morphology, with a relatively large, oval nucleus and scant cytoplasm. Mesenchyme cells serve as multipotent progenitors, essential for giving rise to connective tissues, including bone, cartilage, and muscle during embryonic development."
point_17411,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 2]: The tissue patch shows a loose arrangement of spindle-to-stellate mesenchyme cells interspersed in a pink extracellular matrix, typical of embryonic connective tissue; these cells play a pivotal role in generating structural components and supporting organogenesis."
point_17434,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 3]: This non-cancerous mesenchyme cell from the mouse embryo shows a star-shaped, irregular outline with an oval nucleus and minimal cytoplasm; such cells are key progenitors for connective tissues, supporting diverse differentiation pathways during development."
point_17549,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 4]: The tissue section contains numerous loosely packed, spindle-shaped mesenchyme cells embedded in a pale, amorphous matrix, reflecting their function in synthesizing and remodeling the embryonic connective framework."
point_17742,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 5]: The single mesenchyme cell here is spindle-shaped with a prominent, oval nucleus, indicative of high proliferative capacity; these multipotent cells are essential for forming various connective tissues in the developing mouse embryo."
point_18072,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 6]: Within this patch, mesenchyme cells are loosely distributed and interconnected by a scant extracellular matrix, facilitating cell migration and differentiation necessary for normal embryogenesis."
point_18151,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image 7]: This neural progenitor cell from the mouse embryo exhibits a rounded to slightly elongated morphology with a relatively large, centrally positioned nucleus and scant cytoplasm; these cells are critical for giving rise to neurons and glial cells during early neurodevelopment."
point_18168,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 8]: The non-cancerous mesenchyme cell here is spindle-shaped with a prominent nucleus and sparse cytoplasm; such cells reside within a soft, matrix-rich environment to support connective tissue formation throughout embryonic development."
point_18278,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 9]: This single mesenchyme cell is oval to spindle-shaped, with a prominent nucleolus and scant cytoplasm, befitting its role as a progenitor capable of differentiating into multiple connective tissue lineages in the growing embryo."
point_18331,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image 10]: The tissue contains loosely associated mesenchyme cells with elongated nuclei, embedded in an amorphous extracellular matrix; these cells are essential for providing mechanical support and generating diverse tissue types during embryonic organ formation."
point_18369,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 1]: This neural progenitor cell from a non-cancerous mouse embryo displays a round to oval shape with a high nucleus-to-cytoplasm ratio and a prominent, densely stained nucleus. These cells are typically small to medium in size and cluster together within neurogenic regions, serving as precursors that differentiate into neurons and glial cells during embryonic brain development."
point_18465,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 2]: This mesenchyme cell from a non-cancerous mouse embryo appears spindle-shaped to stellate, with an oval, centrally located nucleus and scant cytoplasm. These cells are key to embryonic development, giving rise to connective tissues and forming the structural framework for organs."
point_18603,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 3]: This mesenchyme cell from a non-cancerous mouse embryo exhibits an elongated or stellate morphology, with a prominent, oval nucleus and lightly stained, wispy cytoplasm. Mesenchyme cells are multipotent and function in forming connective tissue and supporting organogenesis during development."
point_18627,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 4]: This mesenchyme cell from a non-cancerous mouse embryo is characterized by an irregular, elongated outline and an oval, euchromatic nucleus. These cells are dispersed within a loose extracellular matrix and function as progenitors for connective tissue, cartilage, and bone."
point_18682,Mesenchyme,0,Embryo,0,mouse,Visium HD,[Image Pair 5]: This mesenchyme cell from a non-cancerous mouse embryo shows a spindle-like to polygonal shape with a centrally placed oval nucleus and minimal cytoplasm. Mesenchymal cells play an essential role in generating the embryonic connective tissues and serve as a source for multiple lineage differentiation.
point_18709,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 6]: This neural progenitor cell from a non-cancerous mouse embryo is round with dense nuclear staining and a high nucleus-to-cytoplasm ratio, indicative of its early developmental stage. Neural progenitors are crucial for generating both neurons and glial cells in the developing central nervous system."
point_18896,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 7]: This neural progenitor cell from a non-cancerous mouse embryo is not distinctly visible in this tissue patch, as the section comprises mostly acellular or extracellular matrix regions, reflecting areas devoid of identifiable neural cell bodies."
point_18963,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 8]: This mesenchyme cell from a non-cancerous mouse embryo is not distinctly visible in this tissue patch, as the section primarily contains acellular regions or extracellular matrix without clear cellular structures."
point_18994,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 9]: This mesenchyme cell from a non-cancerous mouse embryo is not discernible in this region, as the section mainly features extracellular matrix with very few or no clearly identifiable cells."
point_19185,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 10]: This neural progenitor cell from a non-cancerous mouse embryo is elongated with a tapering cytoplasmic extension, displaying a relatively large, oval nucleus. These cells are critical for generating new neurons and glia during embryonic central nervous system development, particularly along the neuroepithelial lining."
point_19243,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous neural progenitor cell from a mouse embryo displays an elongated to oval morphology with a relatively large nucleus and minimal cytoplasm. Neural progenitor cells function as multipotent precursors, supporting neurogenesis and differentiation into various neural lineages, and are characterized by a dense nuclear appearance within developing neural tissue."
point_19263,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 2]: This non-cancerous mesenchyme cell from a mouse embryo is spindle-shaped with an abundant but lightly stained cytoplasm and an elongated nucleus. Mesenchymal cells act as multipotent stromal precursors that form connective tissues, enabling embryonic development, tissue differentiation, and structural support."
point_19280,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 3]: This neural progenitor cell, observed in a mouse embryo, is characterized by an oval profile, a densely stained nucleus, and scant cytoplasm. These cells are neurogenic precursors crucial for embryonic brain development, supporting the expansion and differentiation of neurons and glia."
point_19421,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 4]: This neural progenitor cell is identified by its oval morphology, high nuclear-to-cytoplasmic ratio, and compact chromatin. Found in the developing mouse embryo, it functions as an essential precursor for the formation of mature neurons and glial cells in the central nervous system."
point_19445,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 5]: The neural progenitor cell here displays a rounded to oval shape with a prominent, darkly stained nucleus and minimal cytoplasm, typical of undifferentiated progenitors responsible for generating the major neural cell types during embryogenesis."
point_19571,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 6]: This neural progenitor cell from a mouse embryo features an oval body, a centrally located and hyperchromatic nucleus, and limited cytoplasm. Progenitor cells in this region actively proliferate and initiate neurodevelopmental pathways."
point_19626,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 7]: This embryonic neural progenitor cell is morphologically characterized by its high nuclear-to-cytoplasmic ratio and round to oval contour, playing a pivotal role in neural tissue formation and differentiation within the developing nervous system."
point_1966,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 8]: The neural progenitor cell exhibits a small, ovoid shape with densely packed chromatin and scant cytoplasm, supporting its function as a precursor for both neurons and glia during rapid embryonic neurogenesis."
point_1994,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 9]: The mesenchyme cell, found within the embryonic tissue, is spindle-shaped with an elongated nucleus and sparse cytoplasm. These multipotent cells contribute to the formation of connective tissues, facilitating tissue morphogenesis and organogenesis."
point_20267,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 10]: This neural progenitor cell, embedded in the mouse embryonic tissue, shows a rounded shape and high nuclear density, reflecting its active mitotic state and critical involvement in generating diverse neural lineages during early development."
point_21193,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 1]: This non-cancerous mesenchyme cell from a mouse embryo, visualized with Visium HD technology, displays an elongated and spindle-shaped morphology with a relatively large, oval nucleus and scant cytoplasm. Mesenchyme cells are multipotent progenitors essential for forming connective tissues, cartilage, and bone during embryonic development, and their loosely arranged structure allows for migration and tissue remodeling."
point_21211,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 2]: This mesenchyme cell shows the characteristic spindle-like shape with an elongated, lightly stained cytoplasm and a prominent, oval nucleus. Such cells exhibit high plasticity, providing structural and developmental support in the embryonic environment through differentiation into various connective tissue cell types."
point_21254,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 3]: The visualized mesenchyme cell possesses a fusiform shape with an elongated nucleus and sparse cytoplasm, indicative of its undifferentiated, migratory state. These cells are crucial for orchestrating embryonic tissue organization and contribute to the formation of musculoskeletal and connective tissues."
point_21276,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 4]: The cell displays a spindle-shaped, elongated morphology with an oval, lightly basophilic nucleus and minimal cytoplasm, consistent with embryonic mesenchyme cells. Their loosely packed arrangement facilitates rapid migration and differentiation, supporting tissue morphogenesis in the developing embryo."
point_21282,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 5]: This mesenchyme cell is elongated with an oval central nucleus and faint cytoplasmic boundaries, enabling dynamic migration and interaction with the surrounding extracellular matrix. These properties underpin its role in giving rise to connective tissue lineages during mouse embryogenesis."
point_21368,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 6]: The cell exhibits an elongated, spindle-shaped form with a large central nucleus and indistinct cytoplasmic contours. As a mesenchyme cell, it supports embryonic tissue formation by differentiating into fibroblasts, chondrocytes, osteoblasts, and other connective tissue components."
point_21456,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 7]: This non-cancerous mesenchyme cell features an elongated, spindle-like morphology and a prominent oval nucleus, embedded within a loose, developing stromal matrix. Its high migratory capacity is essential for embryonic tissue patterning and organogenesis."
point_21495,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 8]: The mesenchyme cell demonstrates a fusiform profile with scant cytoplasm and an elliptical nucleus, characteristic of its undifferentiated and versatile state. In the embryonic mouse tissue, these cells coordinate the formation of connective and supportive tissue structures."
point_21504,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 9]: This non-cancerous neural progenitor cell from a mouse embryo is round to oval in shape with a large, euchromatic nucleus and a thin rim of cytoplasm. Neural progenitors are essential for forming the central nervous system, serving as rapidly dividing precursors to various neural and glial cells within embryonic tissues."
point_21538,Mesenchyme,0,Embryo,0,mouse,Visium HD,"[Image Pair 10]: The cell appears elongated with a spindle-shaped body and an oval, basophilic nucleus, typical of mesenchyme cells in the mouse embryo. These cells are vital for embryonic development, offering structural support and differentiation potential for connective and skeletal tissues."
point_21624,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 1]: This single cell is a neural progenitor cell from a non-cancerous mouse embryo, visualized with Visium HD spatial transcriptomics. The cell appears oval to round, with a moderately sized, hyperchromatic nucleus and scant cytoplasm, typical of undifferentiated neural precursors. Neural progenitor cells play a crucial role in embryonic neurogenesis, characterized by their proliferative potential and capacity to differentiate into neurons and glia."
point_21769,Neural Progenitor,0,Embryo,0,mouse,Visium HD,"[Image Pair 2]: This neural progenitor cell from a healthy mouse embryo, identified using Visium HD technology, exhibits a round to elongated morphology with a densely stained nucleus and minimal surrounding cytoplasm. The cell’s organization within a cellular niche supports its function in proliferating and generating differentiated neural lineages during central nervous system development."
